fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity,highway_proximity_km,highway_proximity_source
ELEC,EBOFG GUNTERSVILLE PD,public,ChargePoint Network,,EBOFG GUNTERSVILLE PD,329 Gunter Ave,Guntersville,AL,35976,US,34.3607,-86.2923,"329 Gunter Ave, Guntersville, AL, 35976, US",AFDC,Alabama,AL,1,Marshall County,95,1095,35976.0,10700.0,"Albertville, AL",Guntersville,1095030702,1,1095030000.0,34.3607,-86.2923,91.39,41.3,tract,tract,2.47,tract,False,Urban,58929,tract,21.03,tract,7.16,tract,18.57,tract,158800.0,791,200.759,tract,tract,tract,36359.286881152744,36.11002336143293,imputed_county_name
ELEC,UAB 17TH ST #1,public,ChargePoint Network,,UAB 17TH ST #1,900 17th St S,Birmingham,AL,35205,US,33.5007,-86.8023,"900 17th St S, Birmingham, AL, 35205, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,,142.0,"Birmingham-Hoover-Talladega, AL",Birmingham,1073004501,1,1073000000.0,33.5007,-86.8023,4508.54,19.4,tract,tract,3.32,tract,False,Urban,41417,tract,78.08,tract,5.03,tract,19.05,tract,224900.0,850,198.675,county,tract,county,1092.881537873363,1.092881537873363,coordinate
ELEC,Buc-ee's - Tesla Supercharger,public,Tesla,GAS_STATION,Buc-ee's - Tesla Supercharger,6910  Buc-ee's Blvd,Leeds,AL,35094,US,33.5439,-86.5887,"6910  Buc-ee's Blvd, Leeds, AL, 35094, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35094.0,142.0,"Birmingham-Hoover-Talladega, AL",Leeds,1073011002,2,1073010000.0,33.5439,-86.5887,141.87,44.8,tract,tract,2.57,tract,False,Urban,44808,tract,14.44,tract,0.73,tract,24.75,tract,109400.0,995,109.95,tract,tract,tract,156.8774991549665,0.1568774991549665,coordinate
ELEC,HIGHLAND STATION 3,public,ChargePoint Network,,HIGHLAND STATION 3,151 Du Rhu Drive,Mobile,AL,36608,US,30.6948,-88.1266,"151 Du Rhu Drive, Mobile, AL, 36608, US",AFDC,Alabama,AL,1,Mobile County,97,1097,36608.0,380.0,"Mobile-Daphne-Fairhope, AL",Mobile,1097003302,1,1097000000.0,30.6948,-88.1266,977.78,29.3,tract,tract,2.44,tract,False,Urban,111042,tract,72.36,tract,1.42,tract,9.92,tract,376900.0,1490,252.953,tract,tract,tract,141.04901023399032,0.14104901023399033,coordinate
ELEC,EAGLE PIKE ROAD EAGLE,public,ChargePoint Network,,EAGLE PIKE ROAD EAGLE,12645 US-80,Pike Road,AL,36064,US,32.3677,-86.0512,"12645 US-80, Pike Road, AL, 36064, US",AFDC,Alabama,AL,1,Montgomery County,101,1101,36117.0,388.0,"Montgomery-Selma-Alexander City, AL",Pike Road,1101005504,1,1101010000.0,32.3677,-86.0512,61.45,39.8,tract,tract,3.04,tract,True,Urban,147841,tract,75.59,tract,0.0,tract,1.46,tract,449600.0,1061,150.895,tract,county,county,143.52768307096983,0.14352768307096983,coordinate
ELEC,RIVIERA EV SF CITY HALL,public,ChargePoint Network,,RIVIERA EV SF CITY HALL,7361 Spanish Fort Blvd,Spanish Fort,AL,36527,US,30.6711,-87.8949,"7361 Spanish Fort Blvd, Spanish Fort, AL, 36527, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36527.0,380.0,"Mobile-Daphne-Fairhope, AL",Spanish Fort,1003010707,2,1003010000.0,30.6711,-87.8949,61.54,38.0,tract,tract,2.87,tract,False,Urban,116429,tract,52.55,tract,0.6,tract,2.32,tract,290100.0,1438,201.739,tract,tract,tract,1427.323095059375,1.427323095059375,coordinate
ELEC,OPELIKA POWER S RAIL ROAD #1,public,ChargePoint Network,,OPELIKA POWER S RAIL ROAD #1,601 S Railroad Ave,Opelika,AL,36801,US,32.6499,-85.3773,"601 S Railroad Ave, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041600,1,1081040000.0,32.6499,-85.3773,425.57,34.5,tract,tract,2.2,tract,False,Urban,36044,tract,28.01,tract,1.44,tract,34.2,tract,183100.0,729,251.166,tract,tract,tract,1952.5805703212795,1.9525805703212795,coordinate
ELEC,OPELIKA POWER S RAIL ROAD #2,public,ChargePoint Network,,OPELIKA POWER S RAIL ROAD #2,601 S Railroad Ave,Opelika,AL,36801,US,32.6499,-85.3773,"601 S Railroad Ave, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041600,1,1081040000.0,32.6499,-85.3773,425.57,34.5,tract,tract,2.2,tract,False,Urban,36044,tract,28.01,tract,1.44,tract,34.2,tract,183100.0,729,251.166,tract,tract,tract,1952.5805703212795,1.9525805703212795,coordinate
ELEC,OPELIKA POWER RTJ MARRIOTT #1,public,ChargePoint Network,,OPELIKA POWER RTJ MARRIOTT #1,3700 Robert Trent Jones Trail,Opelika,AL,36801,US,32.6861,-85.4239,"3700 Robert Trent Jones Trail, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041104,2,1081040000.0,32.6861,-85.4239,131.61,44.5,tract,tract,2.3,tract,True,Urban,69483,tract,40.58,tract,2.66,tract,5.53,tract,240800.0,933,258.092,tract,tract,tract,7669.577150289003,7.669577150289003,coordinate
ELEC,OPELIKA POWER RTJ MARRIOTT #2,public,ChargePoint Network,,OPELIKA POWER RTJ MARRIOTT #2,3700 Robert Trent Jones Trail,Opelika,AL,36801,US,32.6861,-85.424,"3700 Robert Trent Jones Trail, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041104,2,1081040000.0,32.6861,-85.424,131.61,44.5,tract,tract,2.3,tract,True,Urban,69483,tract,40.58,tract,2.66,tract,5.53,tract,240800.0,933,258.092,tract,tract,tract,7674.470238309204,7.674470238309205,coordinate
ELEC,OPELIKA POWER OPELIKA DEPOT#1,public,ChargePoint Network,,OPELIKA POWER OPELIKA DEPOT#1,1016 S Railroad Ave,Opelika,AL,36801,US,32.6457,-85.3821,"1016 S Railroad Ave, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041300,2,1081040000.0,32.6457,-85.3821,615.32,40.4,tract,tract,2.26,tract,False,Urban,49911,tract,38.37,tract,3.72,tract,27.95,tract,194600.0,920,211.522,tract,tract,tract,1788.2514177315888,1.788251417731589,coordinate
ELEC,OPELIKA POWER OPELIKA DEPOT#2,public,ChargePoint Network,,OPELIKA POWER OPELIKA DEPOT#2,1032 S Railroad Ave,Opelika,AL,36801,US,32.6456,-85.3822,"1032 S Railroad Ave, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041300,2,1081040000.0,32.6456,-85.3822,615.32,40.4,tract,tract,2.26,tract,False,Urban,49911,tract,38.37,tract,3.72,tract,27.95,tract,194600.0,920,211.522,tract,tract,tract,1783.6327224113104,1.7836327224113104,coordinate
ELEC,OPELIKA POWER COURT HOUSE #1,public,ChargePoint Network,,OPELIKA POWER COURT HOUSE #1,205 S 9th St,Opelika,AL,36801,US,32.6464,-85.379,"205 S 9th St, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041600,1,1081040000.0,32.6464,-85.379,425.57,34.5,tract,tract,2.2,tract,False,Urban,36044,tract,28.01,tract,1.44,tract,34.2,tract,183100.0,729,251.166,tract,tract,tract,1703.1452933499806,1.7031452933499807,coordinate
ELEC,OPELIKA POWER COURT HOUSE #2,public,ChargePoint Network,,OPELIKA POWER COURT HOUSE #2,205 S 9th St,Opelika,AL,36801,US,32.6465,-85.379,"205 S 9th St, Opelika, AL, 36801, US",AFDC,Alabama,AL,1,Lee County,81,1081,36801.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Opelika,1081041600,1,1081040000.0,32.6465,-85.379,425.57,34.5,tract,tract,2.2,tract,False,Urban,36044,tract,28.01,tract,1.44,tract,34.2,tract,183100.0,729,251.166,tract,tract,tract,1712.6319862441924,1.7126319862441923,coordinate
ELEC,FAIRHOPE PARKING DECK 1,public,ChargePoint Network,,FAIRHOPE PARKING DECK 1,18 N Church Street,Fairhope,AL,36532,US,30.5239,-87.9038,"18 N Church Street, Fairhope, AL, 36532, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36532.0,380.0,"Mobile-Daphne-Fairhope, AL",Fairhope,1003011201,2,1003010000.0,30.5239,-87.9038,377.1,49.1,tract,tract,2.21,tract,False,Urban,65900,tract,49.77,tract,1.23,tract,6.96,tract,469400.0,1471,236.994,tract,tract,county,14628.383589925696,14.628383589925695,coordinate
ELEC,FAIRHOPE PARKING DECK 2,public,ChargePoint Network,,FAIRHOPE PARKING DECK 2,18 N Church Street,Fairhope,AL,36532,US,30.5239,-87.9039,"18 N Church Street, Fairhope, AL, 36532, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36532.0,380.0,"Mobile-Daphne-Fairhope, AL",Fairhope,1003011201,2,1003010000.0,30.5239,-87.9039,377.1,49.1,tract,tract,2.21,tract,False,Urban,65900,tract,49.77,tract,1.23,tract,6.96,tract,469400.0,1471,236.994,tract,tract,county,14627.5837315124,14.6275837315124,coordinate
ELEC,FAIRHOPE CITY HALL #1,public,ChargePoint Network,,FAIRHOPE CITY HALL #1,160 US-98 ALT,Fairhope,AL,36532,US,30.5271,-87.9033,"160 US-98 ALT, Fairhope, AL, 36532, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36532.0,380.0,"Mobile-Daphne-Fairhope, AL",Fairhope,1003011201,2,1003010000.0,30.5271,-87.9033,377.1,49.1,tract,tract,2.21,tract,False,Urban,65900,tract,49.77,tract,1.23,tract,6.96,tract,469400.0,1471,236.994,tract,tract,county,14278.344291670028,14.278344291670027,coordinate
ELEC,FAIRHOPE CITY HALL #2,public,ChargePoint Network,,FAIRHOPE CITY HALL #2,160 US-98 ALT,Fairhope,AL,36532,US,30.5271,-87.9034,"160 US-98 ALT, Fairhope, AL, 36532, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36532.0,380.0,"Mobile-Daphne-Fairhope, AL",Fairhope,1003011201,2,1003010000.0,30.5271,-87.9034,377.1,49.1,tract,tract,2.21,tract,False,Urban,65900,tract,49.77,tract,1.23,tract,6.96,tract,469400.0,1471,236.994,tract,tract,county,14277.492787496818,14.277492787496818,coordinate
ELEC,FAIRHOPE CITY HALL #3,public,ChargePoint Network,,FAIRHOPE CITY HALL #3,160 US-98 ALT,Fairhope,AL,36532,US,30.5271,-87.9034,"160 US-98 ALT, Fairhope, AL, 36532, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36532.0,380.0,"Mobile-Daphne-Fairhope, AL",Fairhope,1003011201,2,1003010000.0,30.5271,-87.9034,377.1,49.1,tract,tract,2.21,tract,False,Urban,65900,tract,49.77,tract,1.23,tract,6.96,tract,469400.0,1471,236.994,tract,tract,county,14277.492787496818,14.277492787496818,coordinate
ELEC,Buc-ee's - Tesla Supercharger,public,Tesla,GAS_STATION,Buc-ee's - Tesla Supercharger,20403  Co Road 68,Robertsdale,AL,36567,US,30.6336,-87.6755,"20403  Co Road 68, Robertsdale, AL, 36567, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36551.0,380.0,"Mobile-Daphne-Fairhope, AL",Baldwin County,1003010904,3,1003010000.0,30.6336,-87.6755,27.06,46.8,tract,tract,2.56,tract,True,Urban,77474,tract,30.33,tract,2.51,tract,7.65,tract,237100.0,1217,194.823,tract,tract,tract,335.01419842288834,0.3350141984228883,coordinate
ELEC,Tiger Crossing Shopping Center - Tesla Supercharger,public,Tesla,GROCERY,Tiger Crossing Shopping Center - Tesla Supercharger,1617  South College Street,Auburn,AL,36832,US,32.5764,-85.4976,"1617  South College Street, Auburn, AL, 36832, US",AFDC,Alabama,AL,1,Lee County,81,1081,36832.0,194.0,"Columbus-Auburn-Opelika, GA-AL",Auburn,1081040401,3,1081040000.0,32.5764,-85.4976,1115.64,22.3,tract,tract,2.12,tract,False,Urban,23527,tract,49.41,tract,1.7,tract,51.34,tract,405000.0,1052,238.939,tract,tract,county,1190.4392376801918,1.1904392376801918,coordinate
ELEC,High Tide Oil Company,public,CHARGELAB,,High Tide Oil Company,2700 Kelly Creek Rd S,Moody,AL,35004,US,33.5798,-86.4745,"2700 Kelly Creek Rd S, Moody, AL, 35004, US",AFDC,Alabama,AL,1,St. Clair County,115,1115,35004.0,142.0,"Birmingham-Hoover-Talladega, AL",Moody,1115040109,2,1115040000.0,33.5798,-86.4745,51.77,43.5,tract,tract,2.49,tract,True,Urban,68629,tract,23.33,tract,10.83,tract,13.29,tract,218500.0,1284,202.878,county,tract,county,150.3759225709284,0.15037592257092838,coordinate
ELEC,DOWNTOWN OZARK LEFT STATION,public,ChargePoint Network,,DOWNTOWN OZARK LEFT STATION,217 S Union Ave,Ozark,AL,36360,US,31.4573,-85.6397,"217 S Union Ave, Ozark, AL, 36360, US",AFDC,Alabama,AL,1,Dale County,45,1045,36360.0,222.0,"Dothan-Ozark, AL",Ozark,1045020500,3,1045020000.0,31.4573,-85.6397,152.78,37.4,tract,tract,2.5,tract,False,Urban,50000,tract,30.91,tract,6.46,tract,28.87,tract,197800.0,668,296.108,tract,tract,tract,77343.36944259923,77.34336944259923,imputed_county_name
ELEC,DOWNTOWN OZARK RIGHT STATION,public,ChargePoint Network,,DOWNTOWN OZARK RIGHT STATION,217 S Union Ave,Ozark,AL,36360,US,31.4573,-85.6397,"217 S Union Ave, Ozark, AL, 36360, US",AFDC,Alabama,AL,1,Dale County,45,1045,36360.0,222.0,"Dothan-Ozark, AL",Ozark,1045020500,3,1045020000.0,31.4573,-85.6397,152.78,37.4,tract,tract,2.5,tract,False,Urban,50000,tract,30.91,tract,6.46,tract,28.87,tract,197800.0,668,296.108,tract,tract,tract,77343.36944259923,77.34336944259923,imputed_county_name
ELEC,COURT SQUARE COURT SQUARE,public,ChargePoint Network,,COURT SQUARE COURT SQUARE,102 S 3 Notch St,Andalusia,AL,36420,US,31.3076,-86.4829,"102 S 3 Notch St, Andalusia, AL, 36420, US",AFDC,Alabama,AL,1,Covington County,39,1039,36420.0,,,Andalusia,1039962100,1,1039960000.0,31.3076,-86.4829,107.58,30.2,tract,tract,3.05,tract,False,Urban,55000,tract,17.17,tract,11.05,tract,21.34,tract,115500.0,764,151.178,tract,tract,tract,45608.99002235257,46.21525685786957,imputed_county_name
ELEC,CAT CARD GRAND RIVERS 1,public,ChargePoint Network,,CAT CARD GRAND RIVERS 1,6200 Grand River Blvd E,Leeds,AL,35094,US,33.5479,-86.5942,"6200 Grand River Blvd E, Leeds, AL, 35094, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35094.0,142.0,"Birmingham-Hoover-Talladega, AL",Leeds,1073012704,2,1073010000.0,33.5479,-86.5942,67.59,37.4,tract,tract,3.26,tract,False,Urban,114261,tract,44.4,tract,0.25,tract,1.49,tract,274700.0,1688,162.737,tract,tract,tract,362.1944668050134,0.3621944668050134,coordinate
ELEC,CAT CARD GRAND RIVERS 2,public,ChargePoint Network,,CAT CARD GRAND RIVERS 2,6200 Grand River Blvd E,Leeds,AL,35094,US,33.5479,-86.5941,"6200 Grand River Blvd E, Leeds, AL, 35094, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35094.0,142.0,"Birmingham-Hoover-Talladega, AL",Leeds,1073012704,2,1073010000.0,33.5479,-86.5941,67.59,37.4,tract,tract,3.26,tract,False,Urban,114261,tract,44.4,tract,0.25,tract,1.49,tract,274700.0,1688,162.737,tract,tract,tract,360.3554210220427,0.3603554210220427,coordinate
ELEC,CAT CARD GRAND RIVERS 4,public,ChargePoint Network,,CAT CARD GRAND RIVERS 4,6200 Grand River Blvd E,Leeds,AL,35094,US,33.548,-86.5941,"6200 Grand River Blvd E, Leeds, AL, 35094, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35094.0,142.0,"Birmingham-Hoover-Talladega, AL",Leeds,1073012704,2,1073010000.0,33.548,-86.5941,67.59,37.4,tract,tract,3.26,tract,False,Urban,114261,tract,44.4,tract,0.25,tract,1.49,tract,274700.0,1688,162.737,tract,tract,tract,371.3002208417963,0.3713002208417963,coordinate
ELEC,Red Roof Inn & Suites,public,Blink Network,,Red Roof Inn & Suites,1218 Kelli Dr,Athens,AL,35613,US,34.7808,-86.938,"1218 Kelli Dr, Athens, AL, 35613, US",AFDC,Alabama,AL,1,Limestone County,83,1083,35611.0,290.0,"Huntsville-Decatur, AL",Athens,1083020900,1,1083020000.0,34.7808,-86.938,258.71,45.0,tract,tract,2.17,tract,False,Urban,78397,tract,31.63,tract,5.17,tract,7.28,tract,309100.0,807,280.947,tract,tract,county,154.8046729498197,0.1548046729498197,coordinate
ELEC,CAT CARD GRAND RIVERS 3,public,ChargePoint Network,,CAT CARD GRAND RIVERS 3,6200 Grand River Blvd E,Leeds,AL,35094,US,33.548,-86.5941,"6200 Grand River Blvd E, Leeds, AL, 35094, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35094.0,142.0,"Birmingham-Hoover-Talladega, AL",Leeds,1073012704,2,1073010000.0,33.548,-86.5941,67.59,37.4,tract,tract,3.26,tract,False,Urban,114261,tract,44.4,tract,0.25,tract,1.49,tract,274700.0,1688,162.737,tract,tract,tract,371.3002208417963,0.3713002208417963,coordinate
ELEC,MidCity District - Tesla Supercharger,public,Tesla,SHOPPING_MALL,MidCity District - Tesla Supercharger,5909 University Dr,Huntsville,AL,35806,US,34.7391,-86.6663,"5909 University Dr, Huntsville, AL, 35806, US",AFDC,Alabama,AL,1,Madison County,89,1089,35806.0,290.0,"Huntsville-Decatur, AL",Huntsville,1089001404,3,1089000000.0,34.7391,-86.6663,493.25,36.8,tract,tract,1.79,tract,False,Urban,50332,tract,38.95,tract,4.59,tract,17.63,tract,188700.0,971,194.336,tract,tract,tract,323.6366254470347,0.3236366254470347,coordinate
ELEC,MAPLES BOLIGEE DC 2,public,ChargePoint Network,,MAPLES BOLIGEE DC 2,17619 Co Rd 20,Boligee,AL,35443,US,32.7943,-88.0304,"17619 Co Rd 20, Boligee, AL, 35443, US",AFDC,Alabama,AL,1,Greene County,63,1063,35443.0,46220.0,"Tuscaloosa, AL",Boligee,1063060200,1,1063060000.0,32.7943,-88.0304,3.84,52.3,tract,tract,2.34,tract,True,Urban,37019,tract,11.23,tract,8.79,tract,20.53,tract,80500.0,506,159.091,tract,tract,tract,223.52262122463472,0.22352262122463473,coordinate
ELEC,MAPLES BOLIGEE DC 1,public,ChargePoint Network,,MAPLES BOLIGEE DC 1,17619 Co Rd 20,Boligee,AL,35443,US,32.7944,-88.0304,"17619 Co Rd 20, Boligee, AL, 35443, US",AFDC,Alabama,AL,1,Greene County,63,1063,35443.0,46220.0,"Tuscaloosa, AL",Boligee,1063060200,1,1063060000.0,32.7944,-88.0304,3.84,52.3,tract,tract,2.34,tract,True,Urban,37019,tract,11.23,tract,8.79,tract,20.53,tract,80500.0,506,159.091,tract,tract,tract,215.2138717322464,0.21521387173224638,coordinate
ELEC,ALBERTA MIDSTATES DC 2,public,ChargePoint Network,,ALBERTA MIDSTATES DC 2,2301 University Blvd E,Tuscaloosa,AL,35404,US,33.2061,-87.5084,"2301 University Blvd E, Tuscaloosa, AL, 35404, US",AFDC,Alabama,AL,1,Tuscaloosa County,125,1125,35404.0,46220.0,"Tuscaloosa, AL",Tuscaloosa,1125012800,2,1125010000.0,33.2061,-87.5084,1069.34,29.0,tract,tract,3.11,tract,False,Urban,46232,tract,11.76,tract,9.3,tract,29.78,tract,152900.0,1058,144.518,tract,tract,tract,3381.550336268511,3.3815503362685106,coordinate
ELEC,Li-Cycle,public,Blink Network,,Li-Cycle,1601 Boone Blvd,Northport,AL,35476,US,33.22,-87.64,"1601 Boone Blvd, Northport, AL, 35476, US",AFDC,Alabama,AL,1,Tuscaloosa County,125,1125,35476.0,46220.0,"Tuscaloosa, AL",Tuscaloosa,1125010302,3,1125010000.0,33.22,-87.64,21.14,38.8,tract,tract,2.73,tract,True,Urban,54038,tract,12.99,tract,1.96,tract,16.97,tract,152000.0,845,179.882,tract,tract,tract,7346.863053758865,7.346863053758865,coordinate
ELEC,ALBERTA MIDSTATES DC 1,public,ChargePoint Network,,ALBERTA MIDSTATES DC 1,2319 University Blvd E,Tuscaloosa,AL,35404,US,33.2058,-87.5084,"2319 University Blvd E, Tuscaloosa, AL, 35404, US",AFDC,Alabama,AL,1,Tuscaloosa County,125,1125,35404.0,46220.0,"Tuscaloosa, AL",Tuscaloosa,1125012800,2,1125010000.0,33.2058,-87.5084,1069.34,29.0,tract,tract,3.11,tract,False,Urban,46232,tract,11.76,tract,9.3,tract,29.78,tract,152900.0,1058,144.518,tract,tract,tract,3348.3591766723953,3.3483591766723952,coordinate
ELEC,EDPA | CITYWALK CITY WALK 3,public,ChargePoint Network,,EDPA | CITYWALK CITY WALK 3,1842 9th Ave N,Birmingham,AL,35203,US,33.522,-86.8136,"1842 9th Ave N, Birmingham, AL, 35203, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35203.0,142.0,"Birmingham-Hoover-Talladega, AL",Birmingham,1073002702,4,1073000000.0,33.522,-86.8136,802.44,43.3,tract,tract,1.32,tract,False,Urban,17295,tract,10.26,tract,10.21,tract,47.31,tract,224900.0,604,198.675,county,tract,county,31.38201037851135,0.03138201037851135,coordinate
ELEC,EDPA | CITYWALK CITY WALK 4,public,ChargePoint Network,,EDPA | CITYWALK CITY WALK 4,900 19th St N,Birmingham,AL,35203,US,33.5221,-86.8134,"900 19th St N, Birmingham, AL, 35203, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35203.0,142.0,"Birmingham-Hoover-Talladega, AL",Birmingham,1073002702,4,1073000000.0,33.5221,-86.8134,802.44,43.3,tract,tract,1.32,tract,False,Urban,17295,tract,10.26,tract,10.21,tract,47.31,tract,224900.0,604,198.675,county,tract,county,31.69201029260727,0.03169201029260727,coordinate
ELEC,EDPA | CITYWALK CITY WALK 1,public,ChargePoint Network,,EDPA | CITYWALK CITY WALK 1,2300 Reverend Abraham Woods Jr Boulevard,Birmingham,AL,35203,US,33.5245,-86.8067,"2300 Reverend Abraham Woods Jr Boulevard, Birmingham, AL, 35203, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,,142.0,"Birmingham-Hoover-Talladega, AL",Birmingham,1073002702,5,1073000000.0,33.5245,-86.8067,802.44,43.3,tract,tract,1.32,tract,False,Urban,17295,tract,10.26,tract,10.21,tract,47.31,tract,224900.0,604,198.675,county,tract,county,20.90800634783581,0.02090800634783581,coordinate
ELEC,EDPA | CITYWALK CITY WALK 2,public,ChargePoint Network,,EDPA | CITYWALK CITY WALK 2,2300 Reverend Abraham Woods Jr Boulevard,Birmingham,AL,35203,US,33.5245,-86.8066,"2300 Reverend Abraham Woods Jr Boulevard, Birmingham, AL, 35203, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,,142.0,"Birmingham-Hoover-Talladega, AL",Birmingham,1073002702,5,1073000000.0,33.5245,-86.8066,802.44,43.3,tract,tract,1.32,tract,False,Urban,17295,tract,10.26,tract,10.21,tract,47.31,tract,224900.0,604,198.675,county,tract,county,25.24549744342227,0.02524549744342227,coordinate
ELEC,The Collins,public,Blink Network,,The Collins,1100 Enterprise Way North West,Huntsville,AL,35806,US,34.7388,-86.6773,"1100 Enterprise Way North West, Huntsville, AL, 35806, US",AFDC,Alabama,AL,1,Madison County,89,1089,35806.0,290.0,"Huntsville-Decatur, AL",Huntsville,1089001403,2,1089000000.0,34.7388,-86.6773,215.75,27.5,tract,tract,1.95,tract,False,Urban,71913,tract,57.71,tract,4.19,tract,23.41,tract,275000.0,1349,203.855,tract,tract,tract,643.538970182294,0.643538970182294,coordinate
ELEC,Twickenham,public,Blink Network,,Twickenham,200 Davis Circle Southwest,Huntsville,AL,35801,US,34.7233,-86.5863,"200 Davis Circle Southwest, Huntsville, AL, 35801, US",AFDC,Alabama,AL,1,Madison County,89,1089,35801.0,290.0,"Huntsville-Decatur, AL",Huntsville,1089003100,3,1089000000.0,34.7233,-86.5863,1122.92,40.0,tract,tract,1.62,tract,False,Urban,89297,tract,36.15,tract,0.47,tract,14.11,tract,750000.0,1256,239.964,tract,tract,county,676.30014568648,0.67630014568648,coordinate
ELEC,RIVIERA EV COFFEE SHOP,public,ChargePoint Network,,RIVIERA EV COFFEE SHOP,218 N Alston St,Foley,AL,36535,US,30.408,-87.6846,"218 N Alston St, Foley, AL, 36535, US",AFDC,Alabama,AL,1,Baldwin County,3,1003,36535.0,380.0,"Mobile-Daphne-Fairhope, AL",Foley,1003011501,2,1003010000.0,30.408,-87.6846,220.2,48.0,tract,tract,2.33,tract,False,Urban,60299,tract,22.1,tract,8.11,tract,15.07,tract,244800.0,1109,220.739,tract,tract,tract,24518.543890812743,16.92804260975145,imputed_county_name
ELEC,ENCORE ENCORE 1,public,ChargePoint Network,,ENCORE ENCORE 1,1643 Montgomery Hwy,Vestavia Hills,AL,35216,US,33.3959,-86.8054,"1643 Montgomery Hwy, Vestavia Hills, AL, 35216, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35216.0,142.0,"Birmingham-Hoover-Talladega, AL",Hoover,1073012908,3,1073010000.0,33.3959,-86.8054,1270.17,31.0,tract,tract,2.47,tract,False,Urban,55815,tract,27.96,tract,6.98,tract,14.02,tract,256800.0,1264,203.165,tract,tract,tract,1045.4320938139685,1.0454320938139685,coordinate
ELEC,ENCORE ENCORE 2,public,ChargePoint Network,,ENCORE ENCORE 2,1643 Montgomery Hwy,Vestavia Hills,AL,35216,US,33.396,-86.8054,"1643 Montgomery Hwy, Vestavia Hills, AL, 35216, US",AFDC,Alabama,AL,1,Jefferson County,73,1073,35216.0,142.0,"Birmingham-Hoover-Talladega, AL",Hoover,1073012908,3,1073010000.0,33.396,-86.8054,1270.17,31.0,tract,tract,2.47,tract,False,Urban,55815,tract,27.96,tract,6.98,tract,14.02,tract,256800.0,1264,203.165,tract,tract,tract,1055.1686321571967,1.0551686321571967,coordinate
ELEC,CULLMANELECTRIC STATION1-L,public,ChargePoint Network,,CULLMANELECTRIC STATION1-L,5982 AL-157,Cullman,AL,35058,US,34.2081,-86.875,"5982 AL-157, Cullman, AL, 35058, US",AFDC,Alabama,AL,1,Cullman County,43,1043,35058.0,142.0,"Birmingham-Hoover-Talladega, AL",Cullman,1043964902,2,1043960000.0,34.2081,-86.875,106.01,42.3,tract,tract,2.44,tract,False,Urban,66739,tract,26.5,tract,2.11,tract,4.69,tract,256900.0,808,204.417,tract,tract,county,345.99486477057224,0.34599486477057223,coordinate
